Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-12 09:30:00-04:00,214.77000427246094,217.30999755859375,211.50999450683594,213.22999572753906,213.22999572753906,21339710
2022-10-12 10:30:00-04:00,213.2100067138672,217.55999755859375,212.25999450683594,216.6699981689453,216.6699981689453,10701428
2022-10-12 11:30:00-04:00,216.6999969482422,217.0800018310547,213.91009521484375,214.86000061035156,214.86000061035156,7540531
2022-10-12 12:30:00-04:00,214.8000030517578,216.77000427246094,214.49000549316406,215.7613983154297,215.7613983154297,4933968
2022-10-12 13:30:00-04:00,215.77999877929688,218.88999938964844,214.50999450683594,218.55999755859375,218.55999755859375,7685728
2022-10-12 14:30:00-04:00,218.58399963378906,219.29989624023438,216.38999938964844,216.75,216.75,7617206
2022-10-12 15:30:00-04:00,216.61000061035156,217.9499969482422,216.4600067138672,217.16000366210938,217.16000366210938,4764930
