Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-13 09:30:00-04:00,253.50999450683594,255.8300018310547,251.39999389648438,252.1999969482422,252.1999969482422,44803404
2023-06-13 10:30:00-04:00,252.17999267578125,254.97000122070312,251.33999633789062,254.6219024658203,254.6219024658203,24162173
2023-06-13 11:30:00-04:00,254.63499450683594,258.9700012207031,253.77999877929688,258.6199951171875,258.6199951171875,27309047
2023-06-13 12:30:00-04:00,258.6499938964844,259.19000244140625,257.47100830078125,258.739990234375,258.739990234375,15979505
2023-06-13 13:30:00-04:00,258.760009765625,259.67999267578125,255.6300048828125,255.9199981689453,255.9199981689453,19110110
2023-06-13 14:30:00-04:00,255.9550018310547,259.3800048828125,255.6999969482422,258.2449951171875,258.2449951171875,16423242
2023-06-13 15:30:00-04:00,258.260009765625,258.989990234375,257.55999755859375,258.7698974609375,258.7698974609375,8563673
