Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-19 09:30:00-04:00,176.38999938964844,176.38999938964844,175.4199981689453,175.8800048828125,175.8800048828125,12660382
2023-05-19 10:30:00-04:00,175.875,176.2899932861328,175.39999389648438,175.4759063720703,175.4759063720703,7583858
2023-05-19 11:30:00-04:00,175.4600067138672,175.97999572753906,175.2100067138672,175.44000244140625,175.44000244140625,6329706
2023-05-19 12:30:00-04:00,175.42999267578125,175.7899932861328,175.0850067138672,175.73500061035156,175.73500061035156,5485062
2023-05-19 13:30:00-04:00,175.74000549316406,175.88999938964844,175.10000610351562,175.23219299316406,175.23219299316406,3935160
2023-05-19 14:30:00-04:00,175.24119567871094,175.60000610351562,175.12109375,175.1300048828125,175.1300048828125,4243260
2023-05-19 15:30:00-04:00,175.13999938964844,175.36000061035156,174.94000244140625,175.19000244140625,175.19000244140625,5450597
